sample,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,|W_i|,W_i . W_ref,GyroXnew,GyroYnew,GyroZnew,Vx,Vy,Vz,ux,uy,uz,ux-angle,uy-angle,uz-angle
1744,0.518798828,-0.443847656,-0.782470703,13.80435115,13.86473282,0.015725191,19.56504981,201.687052,13.80435115,13.86473282,0.015725191,,,,,,,,,
1258,0.060302734,0.012451172,-1.043945313,-13.37122137,-14.27267176,-0.587328244,19.56639145,-201.769799,13.37122137,14.27267176,0.587328244,,,,,,,,,
1858,0.261962891,-0.218505859,0.904541016,13.78145038,13.89526718,0.183664122,19.57142195,201.7847928,13.78145038,13.89526718,0.183664122,,,,,,,,,
1807,0.719726563,-0.650146484,0.276123047,13.98755725,13.69679389,0.008091603,19.57687376,201.7313186,13.98755725,13.69679389,0.008091603,,,,,,,,,
1172,0.774658203,-0.691650391,0.047607422,-13.49335878,-14.1810687,-0.442290076,19.57981259,-201.9247096,13.49335878,14.1810687,0.442290076,,,,,,,,,
1836,0.520019531,-0.463378906,0.745117188,13.65167939,14.04030534,0.114961832,19.58345579,201.9342299,13.65167939,14.04030534,0.114961832,,,,,,,,,
1844,0.433349609,-0.368896484,0.801025391,13.68984733,14.00977099,0.206564885,19.58898344,201.9945673,13.68984733,14.00977099,0.206564885,,,,,,,,,
1145,0.663330078,-0.611083984,0.458007813,-13.81396947,-13.89099237,-0.495725191,19.59671311,-202.0434859,13.81396947,13.89099237,0.495725191,,,,,,,,,
1221,0.504150391,-0.439208984,-0.83984375,-13.52389313,-14.16580153,-0.709465649,19.59767741,-202.0785479,13.52389313,14.16580153,0.709465649,,,,,,,,,
1700,-0.008544922,0.055908203,-1.067626953,14.13259542,13.58229008,0.023358779,19.60126023,201.908345,14.13259542,13.58229008,0.023358779,,,,,,,,,
1860,0.237548828,-0.1875,0.924072266,13.63641221,14.07847328,0.282900763,19.60191779,202.1432492,13.63641221,14.07847328,0.282900763,,,,,,,,,
1104,0.259521484,-0.239746094,0.950195313,-13.49335878,-14.22687023,-0.052977099,19.60809461,-202.1926205,13.49335878,14.22687023,0.052977099,,,,,,,,,
1774,0.730957031,-0.654785156,-0.322021484,13.55244275,14.17770992,-0.037709924,19.61319926,202.2273964,13.55244275,14.17770992,-0.037709924,,,,,,,,,
1808,0.716308594,-0.641601563,0.292236328,13.88832061,13.84946565,0.099694656,19.61384937,202.1853429,13.88832061,13.84946565,0.099694656,,,,,,,,,
1132,0.570800781,-0.500732422,0.638671875,-13.74526718,-13.97496183,-0.862137405,19.62078512,-202.2533588,13.74526718,13.97496183,0.862137405,,,,,,,,,
1382,-0.466308594,0.526855469,0.692382813,-13.61549618,-14.12763359,-0.350687023,19.62383114,-202.3751635,13.61549618,14.12763359,0.350687023,,,,,,,,,
1091,0.082275391,-0.028808594,0.937255859,-13.70709924,-14.04366412,-0.251450382,19.62580696,-202.3790432,13.70709924,14.04366412,0.251450382,,,,,,,,,
1800,0.731201172,-0.678710938,0.135742188,13.8348855,13.91816794,0.290534351,19.62661116,202.3559291,13.8348855,13.91816794,0.290534351,,,,,,,,,
1179,0.749267578,-0.666015625,-0.142578125,-13.49335878,-14.24977099,-0.53389313,19.63190633,-202.4558115,13.49335878,14.24977099,0.53389313,,,,,,,,,
1225,0.447753906,-0.364746094,-0.872070313,-13.69183206,-14.0589313,-0.549160305,19.63215198,-202.4416946,13.69183206,14.0589313,0.549160305,,,,,,,,,
1222,0.501464844,-0.407470703,-0.833984375,-13.33305344,-14.39480916,-0.709465649,19.6337512,-202.435121,13.33305344,14.39480916,0.709465649,,,,,,,,,
1367,-0.59375,0.628173828,0.436523438,-13.56969466,-14.19633588,-0.312519084,19.64103443,-202.5561553,13.56969466,14.19633588,0.312519084,,,,,,,,,
1826,0.606933594,-0.552490234,0.601318359,13.7051145,14.07083969,0.008091603,19.64226969,202.5215424,13.7051145,14.07083969,0.008091603,,,,,,,,,
1779,0.741943359,-0.6640625,-0.261962891,13.56007634,14.21587786,0.046259542,19.6460936,202.5829951,13.56007634,14.21587786,0.046259542,,,,,,,,,
1765,0.685302734,-0.625488281,-0.500244141,13.91122137,13.87236641,0.076793893,19.64613263,202.5147974,13.91122137,13.87236641,0.076793893,,,,,,,,,
1277,-0.191894531,0.254638672,-0.987304688,-13.55442748,-14.21160305,-0.572061069,19.64737691,-202.6115052,13.55442748,14.21160305,0.572061069,,,,,,,,,
1895,-0.212402344,0.253173828,0.902099609,13.75091603,14.02503817,0.572977099,19.64987761,202.6125033,13.75091603,14.02503817,0.572977099,,,,,,,,,
1664,-0.419433594,0.492675781,-0.643798828,13.9570229,13.83419847,-0.106412214,19.65184112,202.5197144,13.9570229,13.83419847,-0.106412214,,,,,,,,,
1337,-0.647460938,0.738037109,-0.08984375,-13.67656489,-14.10473282,-0.488091603,19.65273896,-202.6639695,13.67656489,14.10473282,0.488091603,,,,,,,,,
1334,-0.65625,0.716796875,-0.1875,-13.71473282,-14.06656489,-0.625496183,19.65587418,-202.6760044,13.71473282,14.06656489,0.625496183,,,,,,,,,
1110,0.326904297,-0.223144531,0.836425781,-13.6689313,-14.12,-0.518625954,19.6591723,-202.729725,13.6689313,14.12,0.518625954,,,,,,,,,
1842,0.454101563,-0.405029297,0.772460938,13.85015267,13.97160305,0.05389313,19.6732134,202.8185385,13.85015267,13.97160305,0.05389313,,,,,,,,,
1298,-0.434814453,0.483398438,-0.771240234,-13.51625954,-14.28030534,-0.678931298,19.67428119,-202.8744567,13.51625954,14.28030534,0.678931298,,,,,,,,,
1784,0.749511719,-0.681640625,-0.146484375,13.80435115,14.03267176,0.000458015,19.68440975,202.9395454,13.80435115,14.03267176,0.000458015,,,,,,,,,
1138,0.616455078,-0.574462891,0.556396484,-13.68419847,-14.12763359,-0.846870229,19.68665812,-202.9580101,13.68419847,14.12763359,0.846870229,,,,,,,,,
1749,0.560302734,-0.490966797,-0.735839844,13.87305344,13.97160305,0.008091603,19.6892704,202.9724194,13.87305344,13.97160305,0.008091603,,,,,,,,,
1180,0.755126953,-0.687255859,-0.171875,-13.62312977,-14.23450382,-0.541526718,19.71050519,-203.2647848,13.62312977,14.23450382,0.541526718,,,,,,,,,
1845,0.421386719,-0.370361328,0.808349609,13.72038168,14.15480916,0.114961832,19.71346525,203.2781218,13.72038168,14.15480916,0.114961832,,,,,,,,,
1255,0.097412109,-0.024658203,-1.046386719,-13.72236641,-14.12763359,-0.862137405,19.71386952,-203.2320017,13.72236641,14.12763359,0.862137405,,,,,,,,,
1319,-0.592529297,0.65234375,-0.453125,-13.65366412,-14.21160305,-0.60259542,19.71687923,-203.3221311,13.65366412,14.21160305,0.60259542,,,,,,,,,
1565,-0.312255859,0.3671875,0.828369141,13.79671756,14.08610687,-0.037709924,19.71723216,203.2774797,13.79671756,14.08610687,-0.037709924,,,,,,,,,
1816,0.677001953,-0.612304688,0.454833984,13.92648855,13.95633588,0.237099237,19.71757111,203.2815989,13.92648855,13.95633588,0.237099237,,,,,,,,,
1626,-0.660400391,0.717773438,-0.110839844,14.06389313,13.8189313,-0.205648855,19.71796753,203.145601,14.06389313,13.8189313,-0.205648855,,,,,,,,,
1271,-0.112548828,0.175292969,-1.021972656,-13.45519084,-14.37954198,-1.01480916,19.71910814,-203.2468313,13.45519084,14.37954198,1.01480916,,,,,,,,,
1287,-0.307128906,0.379638672,-0.934326172,-13.54679389,-14.31083969,-0.778167939,19.72108777,-203.3385543,13.54679389,14.31083969,0.778167939,,,,,,,,,
1863,0.198974609,-0.156494141,0.934570313,13.76618321,14.1319084,0.229465649,19.72995919,203.4541186,13.76618321,14.1319084,0.229465649,,,,,,,,,
1181,0.734863281,-0.692382813,-0.210205078,-13.69183206,-14.21160305,-0.572061069,19.74242083,-203.5873609,13.69183206,14.21160305,0.572061069,,,,,,,,,
1627,-0.645996094,0.721679688,-0.143066406,13.9570229,13.96396947,-0.236183206,19.74453631,203.4649822,13.9570229,13.96396947,-0.236183206,,,,,,,,,
1764,0.679199219,-0.611083984,-0.511474609,13.81961832,14.10137405,0.145496183,19.74466433,203.5892978,13.81961832,14.10137405,0.145496183,,,,,,,,,
1207,0.623779297,-0.556884766,-0.636474609,-13.75290076,-14.15053435,-0.701832061,19.74518853,-203.5893853,13.75290076,14.15053435,0.701832061,,,,,,,,,
1236,0.332763672,-0.259277344,-0.971923828,-13.56206107,-14.34137405,-0.587328244,19.74713813,-203.6387327,13.56206107,14.34137405,0.587328244,,,,,,,,,
1187,0.734130859,-0.650146484,-0.313476563,-13.76816794,-14.15053435,-0.510992366,19.74996668,-203.6613065,13.76816794,14.15053435,0.510992366,,,,,,,,,
1787,0.759277344,-0.694580078,-0.078857422,13.85778626,14.07083969,-0.198015267,19.7500881,203.5663987,13.85778626,14.07083969,-0.198015267,,,,,,,,,
1111,0.337158203,-0.291748047,0.858886719,-13.53916031,-14.37954198,-0.358320611,19.75369543,-203.7176028,13.53916031,14.37954198,0.358320611,,,,,,,,,
1244,0.234619141,-0.170410156,-1.014648438,-13.50099237,-14.40244275,-0.74,19.75486654,-203.6907389,13.50099237,14.40244275,0.74,,,,,,,,,
1253,0.123291016,-0.055419922,-1.051025391,-13.69946565,-14.20396947,-0.953740458,19.75696658,-203.6575253,13.69946565,14.20396947,0.953740458,,,,,,,,,
1802,0.745117188,-0.678466797,0.211425781,13.98755725,13.95633588,0.282900763,19.76135375,203.7240743,13.98755725,13.95633588,0.282900763,,,,,,,,,
1881,-0.025146484,0.063720703,0.996582031,13.97229008,13.97160305,0.473740458,19.76499461,203.7662816,13.97229008,13.97160305,0.473740458,,,,,,,,,
1885,-0.078857422,0.130859375,0.975097656,13.79671756,14.15480916,0.26,19.76804588,203.8480094,13.79671756,14.15480916,0.26,,,,,,,,,
1093,0.136474609,-0.113037109,1.030029297,-13.6689313,-14.28030534,-0.175114504,19.76859804,-203.8623618,13.6689313,14.28030534,0.175114504,,,,,,,,,
1827,0.590820313,-0.538085938,0.593017578,13.72801527,14.23877863,0.19129771,19.77973242,203.9746459,13.72801527,14.23877863,0.19129771,,,,,,,,,
1219,0.528320313,-0.449462891,-0.786132813,-13.63839695,-14.31847328,-0.488091603,19.78036354,-203.9906982,13.63839695,14.31847328,0.488091603,,,,,,,,,
1176,0.760009766,-0.674804688,-0.091552734,-13.73763359,-14.22687023,-0.495725191,19.78312808,-204.0121718,13.73763359,14.22687023,0.495725191,,,,,,,,,
1257,0.07421875,0.007080078,-1.066894531,-13.63839695,-14.31847328,-0.633129771,19.78447375,-204.0184436,13.63839695,14.31847328,0.633129771,,,,,,,,,
1748,0.553955078,-0.481933594,-0.724853516,13.53717557,14.42961832,-0.007175573,19.78557704,204.0079301,13.53717557,14.42961832,-0.007175573,,,,,,,,,
1840,0.479248047,-0.408935547,0.748535156,13.84251908,14.13954198,-0.037709924,19.78745573,204.0022148,13.84251908,14.13954198,-0.037709924,,,,,,,,,
1146,0.66796875,-0.626708984,0.439453125,-13.92847328,-14.03603053,-0.923206107,19.79557604,-204.0226963,13.92847328,14.03603053,0.923206107,,,,,,,,,
1709,0.107666016,-0.034912109,-1.033203125,13.94938931,14.04793893,-0.129312977,19.79764562,204.058919,13.94938931,14.04793893,-0.129312977,,,,,,,,,
1768,0.698486328,-0.625976563,-0.440429688,14.01045802,13.98687023,0.183664122,19.79795962,204.0959903,14.01045802,13.98687023,0.183664122,,,,,,,,,
1366,-0.593261719,0.649658203,0.416015625,-13.75290076,-14.22687023,-0.694198473,19.79969766,-204.1585677,13.75290076,14.22687023,0.694198473,,,,,,,,,
1371,-0.561767578,0.611083984,0.495361328,-13.92847328,-14.06656489,-0.480458015,19.80155185,-204.1662567,13.92847328,14.06656489,0.480458015,,,,,,,,,
1391,-0.384521484,0.432128906,0.779296875,-13.89793893,-14.09709924,-0.495725191,19.80218818,-204.1805775,13.89793893,14.09709924,0.495725191,,,,,,,,,
1302,-0.46484375,0.531005859,-0.718505859,-13.69946565,-14.27267176,-0.94610687,19.8060505,-204.1696434,13.69946565,14.27267176,0.94610687,,,,,,,,,
1131,0.569091797,-0.515869141,0.672119141,-13.96664122,-14.03603053,-0.495725191,19.80714426,-204.2119912,13.96664122,14.03603053,0.495725191,,,,,,,,,
1878,0.008544922,0.045410156,0.973388672,13.81198473,14.20061069,0.343969466,19.81278832,204.3148866,13.81198473,14.20061069,0.343969466,,,,,,,,,
1279,-0.212402344,0.288574219,-0.949951172,-13.7910687,-14.21160305,-0.625496183,19.81298773,-204.3023676,13.7910687,14.21160305,0.625496183,,,,,,,,,
1803,0.732177734,-0.689208984,0.213378906,14.0180916,14.0021374,0.282900763,19.81531673,204.2833168,14.0180916,14.0021374,0.282900763,,,,,,,,,
1745,0.537597656,-0.467529297,-0.780761719,14.17076336,13.84946565,-0.205648855,19.81566361,204.132857,14.17076336,13.84946565,-0.205648855,,,,,,,,,
1240,0.293457031,-0.226318359,-0.987304688,-13.68419847,-14.31847328,-0.640763359,19.81632011,-204.3451892,13.68419847,14.31847328,0.640763359,,,,,,,,,
1856,0.295166016,-0.243164063,0.926269531,13.8348855,14.1929771,0.313435115,19.82278732,204.4146238,13.8348855,14.1929771,0.313435115,,,,,,,,,
1234,0.361083984,-0.265625,-0.941162109,-13.45519084,-14.54748092,-0.579694656,19.82441443,-204.4190089,13.45519084,14.54748092,0.579694656,,,,,,,,,
1238,0.319091797,-0.239990234,-0.974609375,-13.63076336,-14.37954198,-0.801068702,19.8295398,-204.4528699,13.63076336,14.37954198,0.801068702,,,,,,,,,
1232,0.389892578,-0.310791016,-0.934326172,-13.75290076,-14.27267176,-0.60259542,19.82963842,-204.4834299,13.75290076,14.27267176,0.60259542,,,,,,,,,
1838,0.497802734,-0.445068359,0.756103516,13.6440458,14.39145038,0.137862595,19.83161204,204.5093531,13.6440458,14.39145038,0.137862595,,,,,,,,,
1223,0.482421875,-0.410888672,-0.843505859,-13.73763359,-14.29557252,-0.640763359,19.83674741,-204.5534958,13.73763359,14.29557252,0.640763359,,,,,,,,,
1798,0.745361328,-0.692382813,0.101318359,13.72038168,14.33038168,-0.045343511,19.83962622,204.5599341,13.72038168,14.33038168,-0.045343511,,,,,,,,,
1608,-0.645507813,0.707519531,0.201416016,14.07916031,13.97923664,0.038625954,19.84044616,204.4991084,14.07916031,13.97923664,0.038625954,,,,,,,,,
1264,-0.021728516,0.103515625,-1.037597656,-13.64603053,-14.38717557,-0.694198473,19.84154434,-204.5979186,13.64603053,14.38717557,0.694198473,,,,,,,,,
1714,0.167480469,-0.103027344,-1.028076172,14.10206107,13.95633588,-0.213282443,19.84169667,204.4423687,14.10206107,13.95633588,-0.213282443,,,,,,,,,
1119,0.431640625,-0.415527344,0.759521484,-13.91320611,-14.12,-0.885038168,19.84275678,-204.5346735,13.91320611,14.12,0.885038168,,,,,,,,,
1888,-0.114990234,0.153076172,0.960205078,13.80435115,14.24641221,0.626412214,19.84723567,204.6570887,13.80435115,14.24641221,0.626412214,,,,,,,,,
1184,0.752441406,-0.672363281,-0.219238281,-13.7910687,-14.26503817,-0.480458015,19.84731039,-204.6740721,13.7910687,14.26503817,0.480458015,,,,,,,,,
1196,0.702148438,-0.630126953,-0.447265625,-13.63839695,-14.41007634,-0.549160305,19.84836891,-204.6871517,13.63839695,14.41007634,0.549160305,,,,,,,,,
1175,0.754638672,-0.700927734,-0.078613281,-13.60022901,-14.46351145,-0.129312977,19.853869,-204.7352148,13.60022901,14.46351145,0.129312977,,,,,,,,,
1231,0.404296875,-0.314697266,-0.905517578,-13.50862595,-14.53984733,-0.564427481,19.85468997,-204.7385235,13.50862595,14.53984733,0.564427481,,,,,,,,,
1384,-0.457519531,0.507324219,0.688476563,-13.92847328,-14.14290076,-0.46519084,19.85548822,-204.7339789,13.92847328,14.14290076,0.46519084,,,,,,,,,
1260,0.028564453,0.030761719,-1.057373047,-13.67656489,-14.3719084,-0.869770992,19.85841584,-204.7342335,13.67656489,14.3719084,0.869770992,,,,,,,,,
1166,0.747558594,-0.693115234,0.081542969,-13.83687023,-14.23450382,-0.801068702,19.86760649,-204.8324323,13.83687023,14.23450382,0.801068702,,,,,,,,,
1850,0.365722656,-0.321533203,0.876220703,13.97229008,14.12427481,0.389770992,19.87138521,204.8915039,13.97229008,14.12427481,0.389770992,,,,,,,,,
