sample,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
29,0.735595703125,-0.7001953125,0.02880859375,-2.1526717557251906,0.04580152671755725,-0.22900763358778625
30,0.735107421875,-0.703369140625,0.04052734375,-2.16793893129771,0.05343511450381679,-0.11450381679389313
31,0.73291015625,-0.70166015625,0.03466796875,-1.9465648854961832,0.05343511450381679,-0.22900763358778625
32,0.73486328125,-0.701904296875,0.029052734375,-2.0381679389312977,-0.16030534351145037,-0.3053435114503817
33,0.731201171875,-0.704345703125,0.027099609375,-2.198473282442748,0.16793893129770993,-0.19083969465648856
34,0.7333984375,-0.702880859375,0.0400390625,-1.8931297709923665,0.015267175572519083,-0.26717557251908397
35,0.73779296875,-0.69921875,0.02734375,-2.381679389312977,-0.31297709923664124,-0.31297709923664124
36,0.734130859375,-0.70263671875,0.034423828125,-2.0916030534351147,-0.10687022900763359,-0.2595419847328244
37,0.73291015625,-0.701416015625,0.035888671875,-2.1603053435114505,0.06870229007633588,-0.022900763358778626
38,0.736572265625,-0.698974609375,0.036376953125,-2.2748091603053435,0.26717557251908397,-0.32061068702290074
39,0.734130859375,-0.701171875,0.03857421875,-2.3206106870229006,-0.16793893129770993,-0.25190839694656486
40,0.73193359375,-0.69775390625,0.03369140625,-1.9694656488549618,0.022900763358778626,0.007633587786259542
41,0.73779296875,-0.7041015625,0.029052734375,-2.122137404580153,0.007633587786259542,-0.24427480916030533
42,0.736572265625,-0.699951171875,0.033203125,-2.16793893129771,0.26717557251908397,-0.4732824427480916
43,0.734375,-0.7021484375,0.038818359375,-2.2595419847328246,0.015267175572519083,-0.24427480916030533
44,0.735595703125,-0.70166015625,0.03271484375,-2.0763358778625953,-0.03816793893129771,-0.5343511450381679
45,0.736572265625,-0.700927734375,0.03076171875,-1.786259541984733,0.030534351145038167,-0.2366412213740458
46,0.73291015625,-0.70166015625,0.031005859375,-2.1374045801526718,-0.29770992366412213,-0.48091603053435117
47,0.73095703125,-0.69970703125,0.0322265625,-1.8091603053435115,0.030534351145038167,-0.1450381679389313
48,0.736572265625,-0.7001953125,0.034912109375,-2.183206106870229,0.030534351145038167,-0.3511450381679389
49,0.739013671875,-0.70458984375,0.033203125,-2.099236641221374,0.0916030534351145,-0.17557251908396945
50,0.73486328125,-0.698974609375,0.0361328125,-1.984732824427481,0.20610687022900764,-0.3969465648854962
51,0.73388671875,-0.704345703125,0.02978515625,-1.9618320610687023,-0.06870229007633588,-0.31297709923664124
52,0.734130859375,-0.704833984375,0.03271484375,-2.0610687022900764,0.06870229007633588,-0.37404580152671757
53,0.736572265625,-0.69873046875,0.03076171875,-2.1374045801526718,-0.08396946564885496,-0.29770992366412213
54,0.73828125,-0.700927734375,0.03662109375,-1.9541984732824427,0.2366412213740458,-0.19083969465648856
55,0.73583984375,-0.697998046875,0.032470703125,-2.381679389312977,-0.05343511450381679,-0.22137404580152673
56,0.732177734375,-0.697998046875,0.0361328125,-2.1297709923664123,0.12213740458015267,-0.37404580152671757
